datetime,irradiance_Wm-2,panel_temp_C,pv_power_mw
2018-03-04 06:00:00+00:00,0.0,5.508299999999999,0.0
2018-03-04 06:30:00+00:00,0.0,5.6889,0.0
2018-03-04 07:00:00+00:00,39.375699999999995,5.698800000000001,0.14950000000000016
2018-03-04 07:30:00+00:00,75.50669999999997,5.5184999999999995,0.27850000000000025
2018-03-04 08:00:00+00:00,97.37789999999997,6.071099999999999,0.3924000000000003
2018-03-04 08:30:00+00:00,125.88359999999999,5.7803999999999975,0.4275000000000002
2018-03-04 09:00:00+00:00,227.46689999999987,7.084,0.8947000000000007
2018-03-04 09:30:00+00:00,205.21939999999987,5.656899999999997,0.6962999999999995
2018-03-04 10:00:00+00:00,256.8356,10.286700000000002,1.0637999999999996
2018-03-04 10:30:00+00:00,288.8453000000002,8.705200000000001,1.1391
2018-03-04 11:00:00+00:00,416.7412999999999,9.539500000000002,1.454
2018-03-04 11:30:00+00:00,427.1873999999999,9.099800000000002,1.5274000000000008
2018-03-04 12:00:00+00:00,510.1702,11.837699999999998,1.9175000000000006
2018-03-04 12:30:00+00:00,512.1410000000001,11.683599999999997,1.9285000000000003
2018-03-04 13:00:00+00:00,535.6878,11.700800000000001,2.0570999999999997
2018-03-04 13:30:00+00:00,532.4217999999998,11.065599999999996,1.8851000000000004
2018-03-04 14:00:00+00:00,271.6584999999999,11.828300000000004,1.1028000000000007
2018-03-04 14:30:00+00:00,210.82,13.08,0.9
2018-03-04 15:00:00+00:00,205.8125,9.834600000000012,0.6800000000000002
2018-03-04 15:30:00+00:00,199.0149,9.60410000000001,0.7927000000000001
2018-03-04 16:00:00+00:00,117.2587,8.108600000000003,0.5053999999999997
2018-03-04 16:30:00+00:00,119.1634,8.284500000000005,0.5060000000000003
2018-03-04 17:00:00+00:00,30.171800000000022,6.9201,0.11939999999999991
2018-03-04 17:30:00+00:00,19.5,7.0615,0.0
2018-03-04 18:00:00+00:00,3.24,5.39,0.0
2018-03-04 18:30:00+00:00,0.0,5.18,0.0
2018-03-04 19:00:00+00:00,0.0,4.82,0.0
2018-03-04 19:30:00+00:00,0.0,4.83,0.0
2018-03-04 20:00:00+00:00,0.0,4.27,0.0
2018-03-04 20:30:00+00:00,0.0,5.2,0.0
2018-03-04 21:00:00+00:00,0.0,4.79,0.0
2018-03-04 21:30:00+00:00,0.0,5.35,0.0
2018-03-04 22:00:00+00:00,0.0,4.11,0.0
2018-03-04 22:30:00+00:00,0.0,3.87,0.0
2018-03-04 23:00:00+00:00,0.0,3.9,0.0
2018-03-04 23:30:00+00:00,0.0,4.35,0.0
2018-03-05 00:00:00+00:00,0.0,4.0,0.0
2018-03-05 00:30:00+00:00,0.0,3.86,0.0
2018-03-05 01:00:00+00:00,0.0,2.94,0.0
2018-03-05 01:30:00+00:00,0.0,3.31,0.0
2018-03-05 02:00:00+00:00,0.0,3.15,0.0
2018-03-05 02:30:00+00:00,0.0,3.62,0.0
2018-03-05 03:00:00+00:00,0.0,4.35,0.0
2018-03-05 03:30:00+00:00,0.0,4.66,0.0
2018-03-05 04:00:00+00:00,0.0,5.41,0.0
2018-03-05 04:30:00+00:00,0.0,5.3,0.0
2018-03-05 05:00:00+00:00,0.0,5.66,0.0
2018-03-05 05:30:00+00:00,0.0,4.29,0.0
2018-03-05 06:00:00+00:00,0.0,4.23,0.0
2018-03-05 06:30:00+00:00,0.0,4.37,0.0
2018-03-05 07:00:00+00:00,2.17,4.58,0.0
2018-03-05 07:30:00+00:00,5.74,5.1,0.0
2018-03-05 08:00:00+00:00,33.63,5.4,0.12430000000000009
2018-03-05 08:30:00+00:00,53.47,6.16,0.2071000000000001
2018-03-05 09:00:00+00:00,83.87,7.53,0.37260000000000004
2018-03-05 09:30:00+00:00,116.24,7.8,0.45549999999999957
2018-03-05 10:00:00+00:00,129.03,9.81,0.5755000000000005
2018-03-05 10:30:00+00:00,111.42,8.06,0.4982000000000001
2018-03-05 11:00:00+00:00,196.06,8.77,0.8506000000000006
2018-03-05 11:30:00+00:00,68.13,8.23,0.3010999999999998
2018-03-05 12:00:00+00:00,85.22,7.46,0.3719000000000001
2018-03-05 12:30:00+00:00,64.6,7.36,0.2887999999999998
2018-03-05 13:00:00+00:00,85.86,6.77,0.37320000000000014
2018-03-05 13:30:00+00:00,91.99,7.67,0.3817999999999998
2018-03-05 14:00:00+00:00,64.15,7.11,0.28279999999999955
2018-03-05 14:30:00+00:00,37.77,6.64,0.161
2018-03-05 15:00:00+00:00,33.46,6.11,0.03
2018-03-05 15:30:00+00:00,67.88,6.11,0.31
2018-03-05 16:00:00+00:00,79.55,8.35,0.34
2018-03-05 16:30:00+00:00,54.52,7.26,0.22
2018-03-05 17:00:00+00:00,24.01,6.46,0.09
2018-03-05 17:30:00+00:00,13.96,5.93,0.05
2018-03-05 18:00:00+00:00,1.18,5.48,0.0
2018-03-05 18:30:00+00:00,0.0,4.63,0.0
2018-03-05 19:00:00+00:00,0.0,4.06,0.0
2018-03-05 19:30:00+00:00,0.0,4.0,0.0
2018-03-05 20:00:00+00:00,0.0,4.0,0.0
2018-03-05 20:30:00+00:00,0.0,2.93,0.0
2018-03-05 21:00:00+00:00,0.0,3.1,0.0
2018-03-05 21:30:00+00:00,0.0,3.55,0.0
2018-03-05 22:00:00+00:00,0.0,3.51,0.0
2018-03-05 22:30:00+00:00,0.0,3.56,0.0
2018-03-05 23:00:00+00:00,0.0,3.86,0.0
2018-03-05 23:30:00+00:00,0.0,4.19,0.0
2018-03-06 00:00:00+00:00,0.0,4.07,0.0
2018-03-06 00:30:00+00:00,0.0,3.87,0.0
2018-03-06 01:00:00+00:00,0.0,2.62,0.0
2018-03-06 01:30:00+00:00,0.0,3.19,0.0
2018-03-06 02:00:00+00:00,0.0,3.72,0.0
2018-03-06 02:30:00+00:00,0.0,3.95,0.0
2018-03-06 03:00:00+00:00,0.0,1.61,0.0
2018-03-06 03:30:00+00:00,0.0,0.37,0.0
2018-03-06 04:00:00+00:00,0.0,0.03,0.0
2018-03-06 04:30:00+00:00,0.0,-0.27,0.0
2018-03-06 05:00:00+00:00,0.0,-0.16,0.0
2018-03-06 05:30:00+00:00,0.0,0.31,0.0
2018-03-06 06:00:00+00:00,0.0,0.17,0.0
2018-03-06 06:30:00+00:00,1.42,0.03,0.0
2018-03-06 07:00:00+00:00,19.61,-0.06,0.06
2018-03-06 07:30:00+00:00,169.14,0.56,0.52
2018-03-06 08:00:00+00:00,266.71,4.51,0.86
2018-03-06 08:30:00+00:00,392.2,6.24,1.52
2018-03-06 09:00:00+00:00,509.69,11.12,2.12
2018-03-06 09:30:00+00:00,616.4,18.47,2.59
2018-03-06 10:00:00+00:00,699.64,24.12,2.96
2018-03-06 10:30:00+00:00,806.15,25.37,3.34
2018-03-06 11:00:00+00:00,815.02,28.72,3.39
2018-03-06 11:30:00+00:00,448.51,22.07,1.91
2018-03-06 12:00:00+00:00,392.49,14.74,1.73
2018-03-06 12:30:00+00:00,632.49,17.49,2.79
2018-03-06 13:00:00+00:00,746.04,21.71,3.25
2018-03-06 13:30:00+00:00,657.29,28.28,2.69
2018-03-06 14:00:00+00:00,522.96,25.39,2.3
2018-03-06 14:30:00+00:00,480.16,16.06,2.18
2018-03-06 15:00:00+00:00,565.08,21.57,2.51
2018-03-06 15:30:00+00:00,328.68,18.46,1.47
2018-03-06 16:00:00+00:00,181.43,12.32,0.81
2018-03-06 16:30:00+00:00,162.75,9.45,0.72
2018-03-06 17:00:00+00:00,90.99,9.77,0.37
2018-03-06 17:30:00+00:00,21.89,6.76,0.07
2018-03-06 18:00:00+00:00,0.62,4.35,0.0
2018-03-06 18:30:00+00:00,0.0,3.73,0.0
2018-03-06 19:00:00+00:00,0.0,3.34,0.0
2018-03-06 19:30:00+00:00,0.0,3.96,0.0
2018-03-06 20:00:00+00:00,0.0,3.64,0.0
2018-03-06 20:30:00+00:00,0.0,3.42,0.0
2018-03-06 21:00:00+00:00,0.0,2.46,0.0
2018-03-06 21:30:00+00:00,0.0,0.78,0.0
2018-03-06 22:00:00+00:00,0.0,0.12,0.0
2018-03-06 22:30:00+00:00,0.0,-0.25,0.0
2018-03-06 23:00:00+00:00,0.0,-0.58,0.0
2018-03-06 23:30:00+00:00,0.0,-0.99,0.0
2018-03-07 00:00:00+00:00,0.0,-0.14,0.0
2018-03-07 00:30:00+00:00,0.0,-0.58,0.0
2018-03-07 01:00:00+00:00,0.0,-0.66,0.0
2018-03-07 01:30:00+00:00,0.0,-1.32,0.0
2018-03-07 02:00:00+00:00,0.0,-1.19,0.0
2018-03-07 02:30:00+00:00,0.0,-1.0,0.0
2018-03-07 03:00:00+00:00,0.0,-0.49,0.0
2018-03-07 03:30:00+00:00,0.0,-0.55,0.0
2018-03-07 04:00:00+00:00,0.0,-0.3,0.0
2018-03-07 04:30:00+00:00,0.0,0.03,0.0
2018-03-07 05:00:00+00:00,0.0,-0.79,0.0
2018-03-07 05:30:00+00:00,0.0,0.09,0.0
2018-03-07 06:00:00+00:00,0.0,0.68,0.0
2018-03-07 06:30:00+00:00,2.2,1.16,0.0
2018-03-07 07:00:00+00:00,22.69,-0.37,0.07
2018-03-07 07:30:00+00:00,160.06,0.65,0.4
2018-03-07 08:00:00+00:00,278.5,3.47,0.96
2018-03-07 08:30:00+00:00,394.48,6.91,1.55
2018-03-07 09:00:00+00:00,504.5,10.31,2.12
2018-03-07 09:30:00+00:00,606.14,12.98,2.6
2018-03-07 10:00:00+00:00,696.48,17.56,3.0
2018-03-07 10:30:00+00:00,775.51,19.52,3.34
2018-03-07 11:00:00+00:00,826.57,19.54,3.58
2018-03-07 11:30:00+00:00,862.05,22.0,3.64
2018-03-07 12:00:00+00:00,886.28,22.81,3.68
2018-03-07 12:30:00+00:00,879.6,22.85,3.7
2018-03-07 13:00:00+00:00,857.35,22.31,3.56
2018-03-07 13:30:00+00:00,798.38,20.42,3.48
2018-03-07 14:00:00+00:00,679.38,20.06,2.87
2018-03-07 14:30:00+00:00,389.37,19.01,1.72
2018-03-07 15:00:00+00:00,607.81,16.93,2.78
2018-03-07 15:30:00+00:00,502.53,18.63,2.3
2018-03-07 16:00:00+00:00,392.39,14.69,1.79
2018-03-07 16:30:00+00:00,181.53,11.1,0.79
2018-03-07 17:00:00+00:00,62.62,6.4,0.26
2018-03-07 17:30:00+00:00,38.1,6.09,0.12
2018-03-07 18:00:00+00:00,1.36,4.2,0.0
2018-03-07 18:30:00+00:00,0.0,3.84,0.0
2018-03-07 19:00:00+00:00,0.0,4.07,0.0
2018-03-07 19:30:00+00:00,0.0,3.24,0.0
2018-03-07 20:00:00+00:00,0.0,3.69,0.0
2018-03-07 20:30:00+00:00,0.0,4.26,0.0
2018-03-07 21:00:00+00:00,0.0,4.27,0.0
2018-03-07 21:30:00+00:00,0.0,3.66,0.0
2018-03-07 22:00:00+00:00,0.0,2.84,0.0
2018-03-07 22:30:00+00:00,0.0,4.12,0.0
2018-03-07 23:00:00+00:00,0.0,4.9,0.0
2018-03-07 23:30:00+00:00,0.0,5.46,0.0
2018-03-08 00:00:00+00:00,0.0,5.14,0.0
2018-03-08 00:30:00+00:00,0.0,5.11,0.0
2018-03-08 01:00:00+00:00,0.0,4.79,0.0
2018-03-08 01:30:00+00:00,0.0,4.82,0.0
2018-03-08 02:00:00+00:00,0.0,3.72,0.0
2018-03-08 02:30:00+00:00,0.0,3.43,0.0
2018-03-08 03:00:00+00:00,0.0,3.23,0.0
2018-03-08 03:30:00+00:00,0.0,2.34,0.0
2018-03-08 04:00:00+00:00,0.0,2.69,0.0
2018-03-08 04:30:00+00:00,0.0,2.96,0.0
2018-03-08 05:00:00+00:00,0.0,2.48,0.0
2018-03-08 05:30:00+00:00,0.0,2.53,0.0
2018-03-08 06:00:00+00:00,0.0,2.46,0.0
2018-03-08 06:30:00+00:00,4.8,2.39,0.01
2018-03-08 07:00:00+00:00,32.93,2.61,0.09
2018-03-08 07:30:00+00:00,164.67,2.89,0.42
2018-03-08 08:00:00+00:00,288.56,5.7,1.0
2018-03-08 08:30:00+00:00,406.69,8.95,1.61
2018-03-08 09:00:00+00:00,504.08,12.49,2.11
2018-03-08 09:30:00+00:00,622.93,14.85,2.66
2018-03-08 10:00:00+00:00,709.18,17.67,3.04
2018-03-08 10:30:00+00:00,781.45,19.01,3.36
2018-03-08 11:00:00+00:00,790.7,20.43,3.25
2018-03-08 11:30:00+00:00,837.22,19.77,3.5
2018-03-08 12:00:00+00:00,825.15,23.35,3.53
2018-03-08 12:30:00+00:00,882.88,20.77,3.75
2018-03-08 13:00:00+00:00,873.85,21.9,3.77
2018-03-08 13:30:00+00:00,834.53,23.71,3.66
2018-03-08 14:00:00+00:00,773.94,21.93,3.44
2018-03-08 14:30:00+00:00,703.48,21.88,3.17
2018-03-08 15:00:00+00:00,609.24,20.12,2.76
2018-03-08 15:30:00+00:00,377.13,13.2,1.72
2018-03-08 16:00:00+00:00,407.56,15.87,1.84
2018-03-08 16:30:00+00:00,282.25,13.36,1.22
2018-03-08 17:00:00+00:00,105.62,9.57,0.41
2018-03-08 17:30:00+00:00,24.76,5.62,0.08
2018-03-08 18:00:00+00:00,1.02,3.77,0.0
2018-03-08 18:30:00+00:00,0.0,3.32,0.0
2018-03-08 19:00:00+00:00,0.0,3.43,0.0
2018-03-08 19:30:00+00:00,0.0,3.26,0.0
2018-03-08 20:00:00+00:00,0.0,3.48,0.0
2018-03-08 20:30:00+00:00,0.0,3.31,0.0
2018-03-08 21:00:00+00:00,0.0,3.46,0.0
2018-03-08 21:30:00+00:00,0.0,3.43,0.0
2018-03-08 22:00:00+00:00,0.0,2.9,0.0
2018-03-08 22:30:00+00:00,0.0,2.84,0.0
2018-03-08 23:00:00+00:00,0.0,3.0,0.0
2018-03-08 23:30:00+00:00,0.0,3.4,0.0
2018-03-09 00:00:00+00:00,0.0,3.37,0.0
2018-03-09 00:30:00+00:00,0.0,3.31,0.0
2018-03-09 01:00:00+00:00,0.0,3.41,0.0
2018-03-09 01:30:00+00:00,0.0,3.56,0.0
2018-03-09 02:00:00+00:00,0.0,3.4,0.0
2018-03-09 02:30:00+00:00,0.0,3.35,0.0
2018-03-09 03:00:00+00:00,0.0,3.27,0.0
2018-03-09 03:30:00+00:00,0.0,3.22,0.0
2018-03-09 04:00:00+00:00,0.0,3.11,0.0
2018-03-09 04:30:00+00:00,0.0,2.56,0.0
2018-03-09 05:00:00+00:00,0.0,3.3,0.0
2018-03-09 05:30:00+00:00,0.0,3.67,0.0
2018-03-09 06:00:00+00:00,0.0,3.75,0.0
2018-03-09 06:30:00+00:00,1.64,4.04,0.0
2018-03-09 07:00:00+00:00,15.53,4.19,0.05
2018-03-09 07:30:00+00:00,24.78,4.85,0.09
2018-03-09 08:00:00+00:00,30.5,5.7,0.12
2018-03-09 08:30:00+00:00,58.29,5.84,0.25
2018-03-09 09:00:00+00:00,54.56,5.79,0.24
2018-03-09 09:30:00+00:00,60.03,6.31,0.26
2018-03-09 10:00:00+00:00,51.85,6.85,0.23
2018-03-09 10:30:00+00:00,47.93,7.3,0.21
2018-03-09 11:00:00+00:00,44.95,7.31,0.2
2018-03-09 11:30:00+00:00,55.5,7.59,0.25
2018-03-09 12:00:00+00:00,40.92,7.79,0.18
2018-03-09 12:30:00+00:00,42.12,7.81,0.19
2018-03-09 13:00:00+00:00,42.84,7.94,0.18
2018-03-09 13:30:00+00:00,40.09,8.31,0.17
2018-03-09 14:00:00+00:00,31.2,8.13,0.13
2018-03-09 14:30:00+00:00,39.21,8.2,0.17
2018-03-09 15:00:00+00:00,33.29,8.73,0.13
2018-03-09 15:30:00+00:00,21.06,8.67,0.08
2018-03-09 16:00:00+00:00,15.91,8.49,0.05
2018-03-09 16:30:00+00:00,10.73,8.43,0.03
2018-03-09 17:00:00+00:00,6.1,8.61,0.01
2018-03-09 17:30:00+00:00,1.87,8.91,0.0
2018-03-09 18:00:00+00:00,0.02,8.96,0.0
2018-03-09 18:30:00+00:00,0.0,8.97,0.0
2018-03-09 19:00:00+00:00,0.0,9.01,0.0
2018-03-09 19:30:00+00:00,0.0,8.98,0.0
2018-03-09 20:00:00+00:00,0.0,8.93,0.0
2018-03-09 20:30:00+00:00,0.0,8.78,0.0
2018-03-09 21:00:00+00:00,0.0,8.65,0.0
2018-03-09 21:30:00+00:00,0.0,8.56,0.0
2018-03-09 22:00:00+00:00,0.0,8.67,0.0
2018-03-09 22:30:00+00:00,0.0,8.77,0.0
2018-03-09 23:00:00+00:00,0.0,8.95,0.0
2018-03-09 23:30:00+00:00,0.0,9.1,0.0
2018-03-10 00:00:00+00:00,0.0,9.05,0.0
2018-03-10 00:30:00+00:00,0.0,8.61,0.0
2018-03-10 01:00:00+00:00,0.0,8.45,0.0
2018-03-10 01:30:00+00:00,0.0,8.72,0.0
2018-03-10 02:00:00+00:00,0.0,8.73,0.0
2018-03-10 02:30:00+00:00,0.0,8.53,0.0
2018-03-10 03:00:00+00:00,0.0,8.45,0.0
2018-03-10 03:30:00+00:00,0.0,8.38,0.0
2018-03-10 04:00:00+00:00,0.0,8.25,0.0
2018-03-10 04:30:00+00:00,0.0,8.22,0.0
2018-03-10 05:00:00+00:00,0.0,8.03,0.0
2018-03-10 05:30:00+00:00,0.0,8.05,0.0
2018-03-10 06:00:00+00:00,0.0,8.2,0.0
2018-03-10 06:30:00+00:00,2.11,8.07,0.0
2018-03-10 07:00:00+00:00,13.54,8.08,0.04
2018-03-10 07:30:00+00:00,25.69,8.39,0.1
2018-03-10 08:00:00+00:00,37.69,8.75,0.15
2018-03-10 08:30:00+00:00,31.02,8.96,0.12
2018-03-10 09:00:00+00:00,57.57,9.4,0.25
2018-03-10 09:30:00+00:00,50.59,9.33,0.22
2018-03-10 10:00:00+00:00,49.82,9.51,0.22
2018-03-10 10:30:00+00:00,70.21,9.58,0.32
2018-03-10 11:00:00+00:00,145.36,10.22,0.67
2018-03-10 11:30:00+00:00,452.9,15.04,1.97
2018-03-10 12:00:00+00:00,656.19,21.3,2.78
2018-03-10 12:30:00+00:00,763.55,20.43,3.24
2018-03-10 13:00:00+00:00,769.74,24.73,3.33
2018-03-10 13:30:00+00:00,556.88,22.05,2.42
2018-03-10 14:00:00+00:00,556.61,18.16,2.45
2018-03-10 14:30:00+00:00,629.44,20.29,2.79
2018-03-10 15:00:00+00:00,553.56,20.93,2.5
2018-03-10 15:30:00+00:00,482.83,18.82,2.15
2018-03-10 16:00:00+00:00,317.15,15.57,1.4
2018-03-10 16:30:00+00:00,242.36,14.54,1.03
2018-03-10 17:00:00+00:00,87.35,10.84,0.34
2018-03-10 17:30:00+00:00,21.78,7.67,0.08
2018-03-10 18:00:00+00:00,2.16,7.48,0.0
2018-03-10 18:30:00+00:00,0.0,7.88,0.0
2018-03-10 19:00:00+00:00,0.0,7.78,0.0
2018-03-10 19:30:00+00:00,0.0,7.83,0.0
2018-03-10 20:00:00+00:00,0.0,7.8,0.0
2018-03-10 20:30:00+00:00,0.0,7.66,0.0
2018-03-10 21:00:00+00:00,0.0,6.47,0.0
2018-03-10 21:30:00+00:00,0.0,5.89,0.0
2018-03-10 22:00:00+00:00,0.0,5.41,0.0
2018-03-10 22:30:00+00:00,0.0,5.29,0.0
2018-03-10 23:00:00+00:00,0.0,5.11,0.0
2018-03-10 23:30:00+00:00,0.0,4.71,0.0
2018-03-11 00:00:00+00:00,0.0,4.49,0.0
2018-03-11 00:30:00+00:00,0.0,4.63,0.0
2018-03-11 01:00:00+00:00,0.0,3.98,0.0
2018-03-11 01:30:00+00:00,0.0,4.21,0.0
2018-03-11 02:00:00+00:00,0.0,4.66,0.0
2018-03-11 02:30:00+00:00,0.0,4.72,0.0
2018-03-11 03:00:00+00:00,0.0,4.61,0.0
2018-03-11 03:30:00+00:00,0.0,4.62,0.0
2018-03-11 04:00:00+00:00,0.0,5.05,0.0
2018-03-11 04:30:00+00:00,0.0,4.85,0.0
2018-03-11 05:00:00+00:00,0.0,4.97,0.0
2018-03-11 05:30:00+00:00,0.0,5.17,0.0
2018-03-11 06:00:00+00:00,0.0,5.47,0.0
2018-03-11 06:30:00+00:00,4.44,5.78,0.01
2018-03-11 07:00:00+00:00,26.15,5.94,0.09
2018-03-11 07:30:00+00:00,71.74,6.27,0.26
2018-03-11 08:00:00+00:00,60.01,6.96,0.24
2018-03-11 08:30:00+00:00,84.69,8.02,0.36
2018-03-11 09:00:00+00:00,100.37,8.15,0.45
2018-03-11 09:30:00+00:00,91.72,7.81,0.4
2018-03-11 10:00:00+00:00,76.25,8.85,0.33
2018-03-11 10:30:00+00:00,75.56,9.34,0.34
2018-03-11 11:00:00+00:00,163.82,9.63,0.75
2018-03-11 11:30:00+00:00,178.7,11.85,0.81
2018-03-11 12:00:00+00:00,95.29,10.83,0.44
2018-03-11 12:30:00+00:00,112.37,9.97,0.53
2018-03-11 13:00:00+00:00,148.8,9.57,0.7
2018-03-11 13:30:00+00:00,221.74,9.75,1.01
2018-03-11 14:00:00+00:00,683.28,16.21,2.96
2018-03-11 14:30:00+00:00,665.08,18.09,2.95
2018-03-11 15:00:00+00:00,256.79,14.57,1.13
2018-03-11 15:30:00+00:00,121.53,11.19,0.54
2018-03-11 16:00:00+00:00,64.76,10.29,0.28
2018-03-11 16:30:00+00:00,12.85,9.1,0.05
2018-03-11 17:00:00+00:00,3.87,7.94,0.0
2018-03-11 17:30:00+00:00,0.78,7.63,0.0
2018-03-11 18:00:00+00:00,0.01,7.61,0.0
2018-03-11 18:30:00+00:00,0.0,7.62,0.0
2018-03-11 19:00:00+00:00,0.0,7.78,0.0
2018-03-11 19:30:00+00:00,0.0,7.59,0.0
2018-03-11 20:00:00+00:00,0.0,7.44,0.0
2018-03-11 20:30:00+00:00,0.0,7.4,0.0
2018-03-11 21:00:00+00:00,0.0,7.28,0.0
2018-03-11 21:30:00+00:00,0.0,7.2,0.0
2018-03-11 22:00:00+00:00,0.0,7.22,0.0
2018-03-11 22:30:00+00:00,0.0,7.31,0.0
2018-03-11 23:00:00+00:00,0.0,7.4,0.0
2018-03-11 23:30:00+00:00,0.0,7.4,0.0
2018-03-12 00:00:00+00:00,0.0,7.27,0.0
2018-03-12 00:30:00+00:00,0.0,7.18,0.0
2018-03-12 01:00:00+00:00,0.0,7.16,0.0
2018-03-12 01:30:00+00:00,0.0,7.23,0.0
2018-03-12 02:00:00+00:00,0.0,7.2,0.0
2018-03-12 02:30:00+00:00,0.0,7.21,0.0
2018-03-12 03:00:00+00:00,0.0,6.4,0.0
2018-03-12 03:30:00+00:00,0.0,5.96,0.0
2018-03-12 04:00:00+00:00,0.0,5.39,0.0
2018-03-12 04:30:00+00:00,0.0,5.79,0.0
2018-03-12 05:00:00+00:00,0.0,6.1,0.0
2018-03-12 05:30:00+00:00,0.0,6.22,0.0
2018-03-12 06:00:00+00:00,0.0,6.4,0.0
2018-03-12 06:30:00+00:00,3.18,6.76,0.0
2018-03-12 07:00:00+00:00,13.4,6.86,0.05
2018-03-12 07:30:00+00:00,23.73,7.01,0.09
2018-03-12 08:00:00+00:00,66.14,7.56,0.28
2018-03-12 08:30:00+00:00,107.19,8.1,0.47
2018-03-12 09:00:00+00:00,151.35,9.27,0.7
2018-03-12 09:30:00+00:00,158.89,10.44,0.74
2018-03-12 10:00:00+00:00,98.71,9.15,0.44
2018-03-12 10:30:00+00:00,177.27,10.22,0.81
2018-03-12 11:00:00+00:00,195.28,11.5,0.88
2018-03-12 11:30:00+00:00,92.35,10.73,0.42
2018-03-12 12:00:00+00:00,197.47,9.55,0.92
2018-03-12 12:30:00+00:00,147.79,11.4,0.68
2018-03-12 13:00:00+00:00,163.64,10.66,0.77
2018-03-12 13:30:00+00:00,166.33,11.47,0.75
2018-03-12 14:00:00+00:00,226.47,10.89,1.01
2018-03-12 14:30:00+00:00,336.5,16.84,1.46
2018-03-12 15:00:00+00:00,64.08,10.47,0.27
2018-03-12 15:30:00+00:00,135.09,8.64,0.61
2018-03-12 16:00:00+00:00,85.3,8.83,0.35
2018-03-12 16:30:00+00:00,114.99,9.08,0.48
2018-03-12 17:00:00+00:00,47.72,8.11,0.2
2018-03-12 17:30:00+00:00,19.13,7.2,0.06
2018-03-12 18:00:00+00:00,5.0,6.72,0.01
2018-03-12 18:30:00+00:00,0.0,5.4,0.0
2018-03-12 19:00:00+00:00,0.0,4.82,0.0
2018-03-12 19:30:00+00:00,0.0,4.85,0.0
2018-03-12 20:00:00+00:00,0.0,4.4,0.0
2018-03-12 20:30:00+00:00,0.0,4.56,0.0
2018-03-12 21:00:00+00:00,0.0,5.02,0.0
2018-03-12 21:30:00+00:00,0.0,5.6,0.0
2018-03-12 22:00:00+00:00,0.0,6.06,0.0
2018-03-12 22:30:00+00:00,0.0,5.99,0.0
2018-03-12 23:00:00+00:00,0.0,6.41,0.0
2018-03-12 23:30:00+00:00,0.0,6.8,0.0
2018-03-13 00:00:00+00:00,0.0,6.94,0.0
2018-03-13 00:30:00+00:00,0.0,7.0,0.0
2018-03-13 01:00:00+00:00,0.0,6.69,0.0
2018-03-13 01:30:00+00:00,0.0,6.65,0.0
2018-03-13 02:00:00+00:00,0.0,6.39,0.0
2018-03-13 02:30:00+00:00,0.0,5.72,0.0
2018-03-13 03:00:00+00:00,0.0,5.14,0.0
2018-03-13 03:30:00+00:00,0.0,5.25,0.0
2018-03-13 04:00:00+00:00,0.0,4.11,0.0
2018-03-13 04:30:00+00:00,0.0,3.76,0.0
2018-03-13 05:00:00+00:00,0.0,3.47,0.0
2018-03-13 05:30:00+00:00,0.0,3.42,0.0
2018-03-13 06:00:00+00:00,0.0,2.86,0.0
2018-03-13 06:30:00+00:00,8.48,2.89,0.03
2018-03-13 07:00:00+00:00,70.61,2.79,0.18
2018-03-13 07:30:00+00:00,203.13,4.04,0.61
2018-03-13 08:00:00+00:00,322.07,6.38,1.2
2018-03-13 08:30:00+00:00,441.84,11.07,1.8
2018-03-13 09:00:00+00:00,559.34,14.7,2.33
2018-03-13 09:30:00+00:00,657.87,17.38,2.8
2018-03-13 10:00:00+00:00,749.59,19.86,3.17
2018-03-13 10:30:00+00:00,827.94,23.69,3.48
2018-03-13 11:00:00+00:00,882.38,24.68,3.69
2018-03-13 11:30:00+00:00,865.61,24.7,3.65
2018-03-13 12:00:00+00:00,898.05,25.07,3.73
2018-03-13 12:30:00+00:00,912.4,25.81,3.79
2018-03-13 13:00:00+00:00,862.29,25.82,3.74
2018-03-13 13:30:00+00:00,836.24,26.85,3.7
2018-03-13 14:00:00+00:00,766.88,25.69,3.46
2018-03-13 14:30:00+00:00,723.99,24.22,3.26
2018-03-13 15:00:00+00:00,595.3,22.89,2.67
2018-03-13 15:30:00+00:00,359.06,16.66,1.63
2018-03-13 16:00:00+00:00,356.73,14.62,1.62
2018-03-13 16:30:00+00:00,239.05,14.29,1.05
2018-03-13 17:00:00+00:00,84.88,9.94,0.35
2018-03-13 17:30:00+00:00,39.08,6.37,0.06
2018-03-13 18:00:00+00:00,5.06,5.02,0.0
2018-03-13 18:30:00+00:00,0.0,4.41,0.0
2018-03-13 19:00:00+00:00,0.0,4.28,0.0
2018-03-13 19:30:00+00:00,0.0,4.8,0.0
2018-03-13 20:00:00+00:00,0.0,4.92,0.0
2018-03-13 20:30:00+00:00,0.0,5.36,0.0
2018-03-13 21:00:00+00:00,0.0,5.5,0.0
2018-03-13 21:30:00+00:00,0.0,5.73,0.0
2018-03-13 22:00:00+00:00,0.0,5.72,0.0
2018-03-13 22:30:00+00:00,0.0,5.83,0.0
2018-03-13 23:00:00+00:00,0.0,6.36,0.0
2018-03-13 23:30:00+00:00,0.0,6.87,0.0
2018-03-14 00:00:00+00:00,0.0,7.03,0.0
2018-03-14 00:30:00+00:00,0.0,7.07,0.0
